labcode,a_count_2021,total_count_2021,a_rate_2021,rank_2021,is_special,special_type,x,color,size
56,11,12,91.66666666666666,170,False,normal,188,skyblue,10
263,10,14,71.42857142857143,190,False,normal,189,skyblue,10
126,10,14,71.42857142857143,190,False,normal,190,skyblue,10
141,10,10,100.0,190,False,normal,191,skyblue,10
106,10,10,100.0,190,False,normal,192,skyblue,10
93,10,14,71.42857142857143,190,False,normal,193,skyblue,10
305,9,19,47.368421052631575,195,False,normal,194,skyblue,10
176,9,11,81.81818181818183,195,False,normal,195,skyblue,10
214,9,11,81.81818181818183,195,False,normal,196,skyblue,10
267,9,22,40.909090909090914,195,False,normal,197,skyblue,10
63,9,13,69.23076923076923,195,False,normal,198,skyblue,10
33,9,9,100.0,195,False,normal,199,skyblue,10
321,9,11,81.81818181818183,195,False,normal,200,skyblue,10
95,9,9,100.0,195,False,normal,201,skyblue,10
94,9,9,100.0,195,False,normal,202,skyblue,10
139,9,13,69.23076923076923,195,False,normal,203,skyblue,10
258,9,9,100.0,195,False,normal,204,skyblue,10
317,9,21,42.857142857142854,195,False,normal,205,skyblue,10
299,8,14,57.14285714285714,207,False,normal,206,skyblue,10
29,8,13,61.53846153846154,207,False,normal,207,skyblue,10
316,8,9,88.88888888888889,207,False,normal,208,skyblue,10
75,8,11,72.72727272727273,207,False,normal,209,skyblue,10
177,8,11,72.72727272727273,207,False,normal,210,skyblue,10
281,8,11,72.72727272727273,207,False,normal,211,skyblue,10
286,8,8,100.0,207,False,normal,212,skyblue,10
221,8,18,44.44444444444444,207,False,normal,213,skyblue,10
253,8,8,100.0,207,False,normal,214,skyblue,10
199,7,15,46.666666666666664,216,False,normal,215,skyblue,10
245,7,10,70.0,216,False,normal,216,skyblue,10
235,7,16,43.75,216,False,normal,217,skyblue,10
158,7,7,100.0,216,False,normal,218,skyblue,10
143,7,7,100.0,216,False,normal,219,skyblue,10
298,7,7,100.0,216,False,normal,220,skyblue,10
91,7,7,100.0,216,False,normal,221,skyblue,10
173,7,10,70.0,216,False,normal,222,skyblue,10
273,7,7,100.0,216,False,normal,223,skyblue,10
140,7,7,100.0,216,False,normal,224,skyblue,10
159,6,7,85.71428571428571,226,False,normal,225,skyblue,10
269,6,6,100.0,226,False,normal,226,skyblue,10
12,6,13,46.15384615384615,226,False,normal,227,skyblue,10
229,6,6,100.0,226,False,normal,228,skyblue,10
280,6,6,100.0,226,False,normal,229,skyblue,10
290,6,13,46.15384615384615,226,False,normal,230,skyblue,10
118,6,7,85.71428571428571,226,False,normal,231,skyblue,10
134,5,11,45.45454545454545,233,False,normal,232,skyblue,10
107,5,14,35.714285714285715,233,False,normal,233,skyblue,10
288,5,5,100.0,233,False,normal,234,skyblue,10
60,5,7,71.42857142857143,233,False,normal,235,skyblue,10
110,5,8,62.5,233,False,normal,236,skyblue,10
30,4,6,66.66666666666666,238,False,normal,237,skyblue,10
264,4,5,80.0,238,False,normal,238,skyblue,10
122,4,4,100.0,238,False,normal,239,skyblue,10
222,4,12,33.33333333333333,238,False,normal,240,skyblue,10
89,4,7,57.14285714285714,238,False,normal,241,skyblue,10
246,4,13,30.76923076923077,238,False,normal,242,skyblue,10
326,3,3,100.0,244,False,normal,243,skyblue,10
47,3,10,30.0,244,False,normal,244,skyblue,10
308,3,9,33.33333333333333,244,False,normal,245,skyblue,10
307,3,12,25.0,244,False,normal,246,skyblue,10
77,2,10,20.0,248,False,normal,247,skyblue,10
304,2,8,25.0,248,False,normal,248,skyblue,10
42,2,9,22.22222222222222,248,False,normal,249,skyblue,10
112,2,10,20.0,248,False,normal,250,skyblue,10
294,2,2,100.0,248,False,normal,251,skyblue,10
220,2,2,100.0,248,False,normal,252,skyblue,10
58,2,2,100.0,248,False,normal,253,skyblue,10
79,2,2,100.0,248,False,normal,254,skyblue,10
117,1,1,100.0,256,False,normal,255,skyblue,10
178,1,1,100.0,256,False,normal,256,skyblue,10
73,1,1,100.0,256,False,normal,257,skyblue,10
136,1,1,100.0,256,False,normal,258,skyblue,10
318,1,1,100.0,256,False,normal,259,skyblue,10
306,1,3,33.33333333333333,256,False,normal,260,skyblue,10
