labcode,a_count_2023,total_count_2023,a_rate_2023,rank_2023,is_special,special_type,x,color,size
12,16,16,100.0,56,False,normal,57,skyblue,10
42,16,19,84.21052631578947,56,False,normal,58,skyblue,10
75,16,22,72.72727272727273,56,False,normal,59,skyblue,10
272,16,21,76.19047619047619,56,False,normal,60,skyblue,10
158,16,17,94.11764705882352,56,False,normal,61,skyblue,10
151,16,18,88.88888888888889,56,False,normal,62,skyblue,10
14,16,16,100.0,56,False,normal,63,skyblue,10
6,16,19,84.21052631578947,56,False,normal,64,skyblue,10
223,15,19,78.94736842105263,66,False,normal,65,skyblue,10
290,15,15,100.0,66,False,normal,66,skyblue,10
298,15,15,100.0,66,False,normal,67,skyblue,10
157,15,21,71.42857142857143,66,False,normal,68,skyblue,10
262,15,17,88.23529411764706,66,False,normal,69,skyblue,10
39,15,19,78.94736842105263,66,False,normal,70,skyblue,10
90,15,17,88.23529411764706,66,False,normal,71,skyblue,10
58,15,18,83.33333333333334,66,False,normal,72,skyblue,10
55,15,15,100.0,66,False,normal,73,skyblue,10
37,15,15,100.0,66,False,normal,74,skyblue,10
52,15,15,100.0,66,False,normal,75,skyblue,10
22,15,15,100.0,66,False,normal,76,skyblue,10
123,15,22,68.18181818181817,66,False,normal,77,skyblue,10
198,15,18,83.33333333333334,66,False,normal,78,skyblue,10
102,15,24,62.5,66,False,normal,79,skyblue,10
86,14,14,100.0,81,False,normal,80,skyblue,10
277,14,18,77.77777777777779,81,False,normal,81,skyblue,10
26,14,15,93.33333333333333,81,False,normal,82,skyblue,10
264,14,15,93.33333333333333,81,False,normal,83,skyblue,10
317,14,18,77.77777777777779,81,False,normal,84,skyblue,10
166,14,17,82.35294117647058,81,False,normal,85,skyblue,10
146,14,18,77.77777777777779,81,False,normal,86,skyblue,10
258,14,14,100.0,81,False,normal,87,skyblue,10
63,14,16,87.5,81,False,normal,88,skyblue,10
225,14,20,70.0,81,False,normal,89,skyblue,10
167,14,21,66.66666666666666,81,False,normal,90,skyblue,10
328,14,14,100.0,81,False,normal,91,skyblue,10
69,14,17,82.35294117647058,81,False,normal,92,skyblue,10
263,14,20,70.0,81,False,normal,93,skyblue,10
131,14,16,87.5,81,False,normal,94,skyblue,10
141,14,14,100.0,81,False,normal,95,skyblue,10
333,14,19,73.68421052631578,81,False,normal,96,skyblue,10
38,13,17,76.47058823529412,98,False,normal,97,skyblue,10
106,13,14,92.85714285714286,98,False,normal,98,skyblue,10
149,13,21,61.904761904761905,98,False,normal,99,skyblue,10
5,13,13,100.0,98,False,normal,100,skyblue,10
28,13,13,100.0,98,False,normal,101,skyblue,10
195,13,13,100.0,98,False,normal,102,skyblue,10
181,13,14,92.85714285714286,98,False,normal,103,skyblue,10
125,13,15,86.66666666666667,98,False,normal,104,skyblue,10
197,13,17,76.47058823529412,98,False,normal,105,skyblue,10
240,13,13,100.0,98,False,normal,106,skyblue,10
260,13,15,86.66666666666667,98,False,normal,107,skyblue,10
82,13,14,92.85714285714286,98,False,normal,108,skyblue,10
281,13,17,76.47058823529412,98,False,normal,109,skyblue,10
291,13,13,100.0,98,False,normal,110,skyblue,10
114,12,12,100.0,112,False,normal,111,skyblue,10
31,12,17,70.58823529411765,112,False,normal,112,skyblue,10
137,12,12,100.0,112,False,normal,113,skyblue,10
81,12,13,92.3076923076923,112,False,normal,114,skyblue,10
115,12,13,92.3076923076923,112,False,normal,115,skyblue,10
36,12,12,100.0,112,False,normal,116,skyblue,10
71,12,12,100.0,112,False,normal,117,skyblue,10
169,12,12,100.0,112,False,normal,118,skyblue,10
129,12,17,70.58823529411765,112,False,normal,119,skyblue,10
107,12,12,100.0,112,False,normal,120,skyblue,10
342,12,13,92.3076923076923,112,False,normal,121,skyblue,10
210,12,21,57.14285714285714,112,False,normal,122,skyblue,10
170,12,13,92.3076923076923,112,False,normal,123,skyblue,10
95,12,12,100.0,112,False,normal,124,skyblue,10
304,12,14,85.71428571428571,112,False,normal,125,skyblue,10
122,12,12,100.0,112,False,normal,126,skyblue,10
134,12,12,100.0,112,False,normal,127,skyblue,10
156,12,12,100.0,112,False,normal,128,skyblue,10
179,12,13,92.3076923076923,112,False,normal,129,skyblue,10
233,12,15,80.0,112,False,normal,130,skyblue,10
222,12,15,80.0,112,False,normal,131,skyblue,10
183,12,13,92.3076923076923,112,False,normal,132,skyblue,10
206,12,19,63.1578947368421,112,False,normal,133,skyblue,10
203,12,12,100.0,112,False,normal,134,skyblue,10
10,12,12,100.0,112,False,normal,135,skyblue,10
126,11,23,47.82608695652174,137,False,normal,136,skyblue,10
32,11,11,100.0,137,False,normal,137,skyblue,10
73,11,14,78.57142857142857,137,False,normal,138,skyblue,10
99,11,17,64.70588235294117,137,False,normal,139,skyblue,10
83,11,15,73.33333333333333,137,False,normal,140,skyblue,10
84,11,14,78.57142857142857,137,False,normal,141,skyblue,10
196,11,13,84.61538461538461,137,False,normal,142,skyblue,10
2,11,14,78.57142857142857,137,False,normal,143,skyblue,10
68,11,20,55.00000000000001,137,False,normal,144,skyblue,10
50,11,11,100.0,137,False,normal,145,skyblue,10
299,11,16,68.75,137,False,normal,146,skyblue,10
315,11,12,91.66666666666666,137,False,normal,147,skyblue,10
97,11,19,57.89473684210527,137,False,normal,148,skyblue,10
147,11,14,78.57142857142857,137,False,normal,149,skyblue,10
165,11,17,64.70588235294117,137,False,normal,150,skyblue,10
182,11,13,84.61538461538461,137,False,normal,151,skyblue,10
168,11,11,100.0,137,False,normal,152,skyblue,10
174,11,13,84.61538461538461,137,False,normal,153,skyblue,10
30,11,12,91.66666666666666,137,False,normal,154,skyblue,10
193,11,11,100.0,137,False,normal,155,skyblue,10
209,11,11,100.0,137,False,normal,156,skyblue,10
241,11,18,61.111111111111114,137,False,normal,157,skyblue,10
66,11,16,68.75,137,False,normal,158,skyblue,10
217,10,10,100.0,160,False,normal,159,skyblue,10
266,10,10,100.0,160,False,normal,160,skyblue,10
172,10,16,62.5,160,False,normal,161,skyblue,10
33,10,16,62.5,160,False,normal,162,skyblue,10
51,10,10,100.0,160,False,normal,163,skyblue,10
18,10,10,100.0,160,False,normal,164,skyblue,10
21,10,11,90.9090909090909,160,False,normal,165,skyblue,10
62,10,11,90.9090909090909,160,False,normal,166,skyblue,10
144,10,18,55.55555555555556,160,False,normal,167,skyblue,10
309,10,11,90.9090909090909,160,False,normal,168,skyblue,10
190,10,10,100.0,160,False,normal,169,skyblue,10
153,10,10,100.0,160,False,normal,170,skyblue,10
159,10,14,71.42857142857143,160,False,normal,171,skyblue,10
228,10,10,100.0,160,False,normal,172,skyblue,10
259,10,12,83.33333333333334,160,False,normal,173,skyblue,10
288,10,11,90.9090909090909,160,False,normal,174,skyblue,10
275,10,13,76.92307692307693,160,False,normal,175,skyblue,10
271,10,11,90.9090909090909,160,False,normal,176,skyblue,10
316,10,10,100.0,160,False,normal,177,skyblue,10
295,10,12,83.33333333333334,160,False,normal,178,skyblue,10
60,10,10,100.0,160,False,normal,179,skyblue,10
49,10,10,100.0,160,False,normal,180,skyblue,10
23,9,9,100.0,182,False,normal,181,skyblue,10
234,9,9,100.0,182,False,normal,182,skyblue,10
246,9,12,75.0,182,False,normal,183,skyblue,10
136,9,10,90.0,182,False,normal,184,skyblue,10
152,9,10,90.0,182,False,normal,185,skyblue,10
87,9,13,69.23076923076923,182,False,normal,186,skyblue,10
160,9,11,81.81818181818183,182,False,normal,187,skyblue,10
161,9,9,100.0,182,False,normal,188,skyblue,10
261,9,14,64.28571428571429,182,False,normal,189,skyblue,10
337,9,9,100.0,182,False,normal,190,skyblue,10
45,9,10,90.0,182,False,normal,191,skyblue,10
48,9,10,90.0,182,False,normal,192,skyblue,10
64,9,9,100.0,182,False,normal,193,skyblue,10
118,9,10,90.0,182,False,normal,194,skyblue,10
16,9,12,75.0,182,False,normal,195,skyblue,10
3,9,9,100.0,182,False,normal,196,skyblue,10
98,9,11,81.81818181818183,182,False,normal,197,skyblue,10
148,9,9,100.0,182,False,normal,198,skyblue,10
94,9,9,100.0,182,False,normal,199,skyblue,10
303,9,10,90.0,182,False,normal,200,skyblue,10
302,9,16,56.25,182,False,normal,201,skyblue,10
215,8,13,61.53846153846154,203,False,normal,202,skyblue,10
251,8,11,72.72727272727273,203,False,normal,203,skyblue,10
124,8,9,88.88888888888889,203,False,normal,204,skyblue,10
140,8,19,42.10526315789473,203,False,normal,205,skyblue,10
163,8,9,88.88888888888889,203,False,normal,206,skyblue,10
341,8,14,57.14285714285714,203,False,normal,207,skyblue,10
162,8,12,66.66666666666666,203,False,normal,208,skyblue,10
207,8,9,88.88888888888889,203,False,normal,209,skyblue,10
244,8,8,100.0,203,False,normal,210,skyblue,10
205,8,13,61.53846153846154,203,False,normal,211,skyblue,10
171,8,10,80.0,203,False,normal,212,skyblue,10
204,8,12,66.66666666666666,203,False,normal,213,skyblue,10
214,8,12,66.66666666666666,203,False,normal,214,skyblue,10
306,8,10,80.0,203,False,normal,215,skyblue,10
314,8,8,100.0,203,False,normal,216,skyblue,10
4,8,13,61.53846153846154,203,False,normal,217,skyblue,10
329,8,8,100.0,203,False,normal,218,skyblue,10
70,8,14,57.14285714285714,203,False,normal,219,skyblue,10
96,8,17,47.05882352941176,203,False,normal,220,skyblue,10
257,8,8,100.0,203,False,normal,221,skyblue,10
15,8,9,88.88888888888889,203,False,normal,222,skyblue,10
344,8,12,66.66666666666666,203,False,normal,223,skyblue,10
127,8,10,80.0,203,False,normal,224,skyblue,10
283,8,9,88.88888888888889,203,False,normal,225,skyblue,10
327,8,8,100.0,203,False,normal,226,skyblue,10
8,7,8,87.5,228,False,normal,227,skyblue,10
255,7,7,100.0,228,False,normal,228,skyblue,10
77,7,8,87.5,228,False,normal,229,skyblue,10
20,7,8,87.5,228,False,normal,230,skyblue,10
249,7,15,46.666666666666664,228,False,normal,231,skyblue,10
331,7,7,100.0,228,False,normal,232,skyblue,10
292,7,7,100.0,228,False,normal,233,skyblue,10
301,7,10,70.0,228,False,normal,234,skyblue,10
273,7,12,58.333333333333336,228,False,normal,235,skyblue,10
286,7,11,63.63636363636363,228,False,normal,236,skyblue,10
200,7,11,63.63636363636363,228,False,normal,237,skyblue,10
237,7,7,100.0,228,False,normal,238,skyblue,10
224,7,17,41.17647058823529,228,False,normal,239,skyblue,10
93,7,14,50.0,228,False,normal,240,skyblue,10
74,7,8,87.5,228,False,normal,241,skyblue,10
7,6,8,75.0,243,False,normal,242,skyblue,10
108,6,11,54.54545454545454,243,False,normal,243,skyblue,10
91,6,8,75.0,243,False,normal,244,skyblue,10
175,6,6,100.0,243,False,normal,245,skyblue,10
308,6,10,60.0,243,False,normal,246,skyblue,10
231,6,6,100.0,243,False,normal,247,skyblue,10
284,6,6,100.0,243,False,normal,248,skyblue,10
132,6,9,66.66666666666666,243,False,normal,249,skyblue,10
227,6,10,60.0,243,False,normal,250,skyblue,10
294,6,13,46.15384615384615,243,False,normal,251,skyblue,10
192,6,6,100.0,243,False,normal,252,skyblue,10
154,6,16,37.5,243,False,normal,253,skyblue,10
56,6,8,75.0,243,False,normal,254,skyblue,10
142,5,9,55.55555555555556,256,False,normal,255,skyblue,10
139,5,5,100.0,256,False,normal,256,skyblue,10
256,5,5,100.0,256,False,normal,257,skyblue,10
243,5,11,45.45454545454545,256,False,normal,258,skyblue,10
213,5,8,62.5,256,False,normal,259,skyblue,10
176,5,11,45.45454545454545,256,False,normal,260,skyblue,10
252,5,7,71.42857142857143,256,False,normal,261,skyblue,10
53,5,7,71.42857142857143,256,False,normal,262,skyblue,10
164,5,7,71.42857142857143,256,False,normal,263,skyblue,10
321,5,10,50.0,256,False,normal,264,skyblue,10
319,5,12,41.66666666666667,256,False,normal,265,skyblue,10
59,5,5,100.0,256,False,normal,266,skyblue,10
150,5,5,100.0,256,False,normal,267,skyblue,10
128,5,5,100.0,256,False,normal,268,skyblue,10
221,5,11,45.45454545454545,256,False,normal,269,skyblue,10
274,5,5,100.0,256,False,normal,270,skyblue,10
318,5,9,55.55555555555556,256,False,normal,271,skyblue,10
269,5,5,100.0,256,False,normal,272,skyblue,10
311,5,8,62.5,256,False,normal,273,skyblue,10
101,4,8,50.0,275,False,normal,274,skyblue,10
265,4,4,100.0,275,False,normal,275,skyblue,10
78,4,4,100.0,275,False,normal,276,skyblue,10
24,4,4,100.0,275,False,normal,277,skyblue,10
226,4,10,40.0,275,False,normal,278,skyblue,10
276,4,4,100.0,275,False,normal,279,skyblue,10
285,4,7,57.14285714285714,275,False,normal,280,skyblue,10
219,4,6,66.66666666666666,275,False,normal,281,skyblue,10
305,4,6,66.66666666666666,275,False,normal,282,skyblue,10
236,4,8,50.0,275,False,normal,283,skyblue,10
239,4,10,40.0,275,False,normal,284,skyblue,10
287,4,7,57.14285714285714,275,False,normal,285,skyblue,10
80,4,7,57.14285714285714,275,False,normal,286,skyblue,10
110,4,14,28.57142857142857,275,False,normal,287,skyblue,10
116,4,6,66.66666666666666,275,False,normal,288,skyblue,10
230,3,9,33.33333333333333,290,False,normal,289,skyblue,10
345,3,4,75.0,290,False,normal,290,skyblue,10
254,3,7,42.857142857142854,290,False,normal,291,skyblue,10
187,3,6,50.0,290,False,normal,292,skyblue,10
65,3,9,33.33333333333333,290,False,normal,293,skyblue,10
313,3,6,50.0,290,False,normal,294,skyblue,10
13,3,9,33.33333333333333,290,False,normal,295,skyblue,10
229,3,4,75.0,290,False,normal,296,skyblue,10
335,3,7,42.857142857142854,290,False,normal,297,skyblue,10
100,3,3,100.0,290,False,normal,298,skyblue,10
322,2,13,15.384615384615385,300,False,normal,299,skyblue,10
250,2,4,50.0,300,False,normal,300,skyblue,10
282,2,8,25.0,300,False,normal,301,skyblue,10
338,2,5,40.0,300,False,normal,302,skyblue,10
211,2,4,50.0,300,False,normal,303,skyblue,10
312,2,2,100.0,300,False,normal,304,skyblue,10
177,2,5,40.0,300,False,normal,305,skyblue,10
267,1,1,100.0,307,False,normal,306,skyblue,10
280,1,1,100.0,307,False,normal,307,skyblue,10
289,1,2,50.0,307,False,normal,308,skyblue,10
310,1,6,16.666666666666664,307,False,normal,309,skyblue,10
