labcode,count_2022,rank_2022,is_special,special_type,x,color,size
124,13,158,False,normal,169,skyblue,10
75,13,158,False,normal,170,skyblue,10
234,13,158,False,normal,171,skyblue,10
148,12,173,False,normal,172,skyblue,10
297,12,173,False,normal,173,skyblue,10
23,12,173,False,normal,174,skyblue,10
162,12,173,False,normal,175,skyblue,10
103,12,173,False,normal,176,skyblue,10
97,12,173,False,normal,177,skyblue,10
243,12,173,False,normal,178,skyblue,10
109,12,173,False,normal,179,skyblue,10
210,12,173,False,normal,180,skyblue,10
117,12,173,False,normal,181,skyblue,10
286,12,173,False,normal,182,skyblue,10
154,11,184,False,normal,183,skyblue,10
93,11,184,False,normal,184,skyblue,10
105,11,184,False,normal,185,skyblue,10
201,11,184,False,normal,186,skyblue,10
106,11,184,False,normal,187,skyblue,10
61,11,184,False,normal,188,skyblue,10
34,11,184,False,normal,189,skyblue,10
115,11,184,False,normal,190,skyblue,10
195,11,184,False,normal,191,skyblue,10
136,11,184,False,normal,192,skyblue,10
218,11,184,False,normal,193,skyblue,10
228,10,195,False,normal,194,skyblue,10
178,10,195,False,normal,195,skyblue,10
313,10,195,False,normal,196,skyblue,10
165,10,195,False,normal,197,skyblue,10
53,10,195,False,normal,198,skyblue,10
132,10,195,False,normal,199,skyblue,10
184,10,195,False,normal,200,skyblue,10
258,10,195,False,normal,201,skyblue,10
301,10,195,False,normal,202,skyblue,10
139,10,195,False,normal,203,skyblue,10
70,10,195,False,normal,204,skyblue,10
147,9,206,False,normal,205,skyblue,10
27,9,206,False,normal,206,skyblue,10
211,9,206,False,normal,207,skyblue,10
86,9,206,False,normal,208,skyblue,10
43,9,206,False,normal,209,skyblue,10
278,9,206,False,normal,210,skyblue,10
114,9,206,False,normal,211,skyblue,10
166,9,206,False,normal,212,skyblue,10
65,9,206,False,normal,213,skyblue,10
168,9,206,False,normal,214,skyblue,10
72,9,206,False,normal,215,skyblue,10
19,9,206,False,normal,216,skyblue,10
273,9,206,False,normal,217,skyblue,10
111,9,206,False,normal,218,skyblue,10
285,9,206,False,normal,219,skyblue,10
219,9,206,False,normal,220,skyblue,10
188,9,206,False,normal,221,skyblue,10
145,8,223,False,normal,222,skyblue,10
35,8,223,False,normal,223,skyblue,10
182,8,223,False,normal,224,skyblue,10
189,8,223,False,normal,225,skyblue,10
1,8,223,False,normal,226,skyblue,10
179,8,223,False,normal,227,skyblue,10
263,8,223,False,normal,228,skyblue,10
237,8,223,False,normal,229,skyblue,10
100,8,223,False,normal,230,skyblue,10
277,8,223,False,normal,231,skyblue,10
167,8,223,False,normal,232,skyblue,10
206,8,223,False,normal,233,skyblue,10
274,8,223,False,normal,234,skyblue,10
125,8,223,False,normal,235,skyblue,10
152,8,223,False,normal,236,skyblue,10
244,8,223,False,normal,237,skyblue,10
104,7,239,False,normal,238,skyblue,10
304,7,239,False,normal,239,skyblue,10
46,7,239,False,normal,240,skyblue,10
30,7,239,False,normal,241,skyblue,10
55,7,239,False,normal,242,skyblue,10
63,7,239,False,normal,243,skyblue,10
197,7,239,False,normal,244,skyblue,10
249,7,239,False,normal,245,skyblue,10
287,7,239,False,normal,246,skyblue,10
11,7,239,False,normal,247,skyblue,10
256,7,239,False,normal,248,skyblue,10
91,7,239,False,normal,249,skyblue,10
215,7,239,False,normal,250,skyblue,10
292,7,239,False,normal,251,skyblue,10
307,6,253,False,normal,252,skyblue,10
208,6,253,False,normal,253,skyblue,10
225,6,253,False,normal,254,skyblue,10
205,6,253,False,normal,255,skyblue,10
89,6,253,False,normal,256,skyblue,10
242,6,253,False,normal,257,skyblue,10
102,6,253,False,normal,258,skyblue,10
193,6,253,False,normal,259,skyblue,10
85,5,261,False,normal,260,skyblue,10
77,5,261,False,normal,261,skyblue,10
209,5,261,False,normal,262,skyblue,10
185,5,261,False,normal,263,skyblue,10
288,5,261,False,normal,264,skyblue,10
141,4,266,False,normal,265,skyblue,10
176,3,267,False,normal,266,skyblue,10
66,3,267,False,normal,267,skyblue,10
181,2,269,False,normal,268,skyblue,10
236,2,269,False,normal,269,skyblue,10
308,2,269,False,normal,270,skyblue,10
260,2,269,False,normal,271,skyblue,10
280,2,269,False,normal,272,skyblue,10
500,2,269,False,normal,273,skyblue,10
44,2,269,False,normal,274,skyblue,10
254,1,276,False,normal,275,skyblue,10
122,1,276,False,normal,276,skyblue,10
