labcode,count_2023,rank_2023,is_special,special_type,x,color,size
151,18,69,False,normal,68,skyblue,10
277,18,69,False,normal,69,skyblue,10
58,18,69,False,normal,70,skyblue,10
293,18,69,False,normal,71,skyblue,10
300,18,69,False,normal,72,skyblue,10
317,18,69,False,normal,73,skyblue,10
146,18,69,False,normal,74,skyblue,10
241,18,69,False,normal,75,skyblue,10
120,18,69,False,normal,76,skyblue,10
29,18,69,False,normal,77,skyblue,10
218,18,69,False,normal,78,skyblue,10
198,18,69,False,normal,79,skyblue,10
17,18,69,False,normal,80,skyblue,10
144,18,69,False,normal,81,skyblue,10
38,17,83,False,normal,82,skyblue,10
224,17,83,False,normal,83,skyblue,10
69,17,83,False,normal,84,skyblue,10
166,17,83,False,normal,85,skyblue,10
105,17,83,False,normal,86,skyblue,10
40,17,83,False,normal,87,skyblue,10
31,17,83,False,normal,88,skyblue,10
262,17,83,False,normal,89,skyblue,10
281,17,83,False,normal,90,skyblue,10
197,17,83,False,normal,91,skyblue,10
99,17,83,False,normal,92,skyblue,10
158,17,83,False,normal,93,skyblue,10
129,17,83,False,normal,94,skyblue,10
96,17,83,False,normal,95,skyblue,10
165,17,83,False,normal,96,skyblue,10
90,17,83,False,normal,97,skyblue,10
154,16,99,False,normal,98,skyblue,10
299,16,99,False,normal,99,skyblue,10
178,16,99,False,normal,100,skyblue,10
12,16,99,False,normal,101,skyblue,10
131,16,99,False,normal,102,skyblue,10
66,16,99,False,normal,103,skyblue,10
33,16,99,False,normal,104,skyblue,10
302,16,99,False,normal,105,skyblue,10
172,16,99,False,normal,106,skyblue,10
63,16,99,False,normal,107,skyblue,10
14,16,99,False,normal,108,skyblue,10
298,15,110,False,normal,109,skyblue,10
290,15,110,False,normal,110,skyblue,10
55,15,110,False,normal,111,skyblue,10
22,15,110,False,normal,112,skyblue,10
233,15,110,False,normal,113,skyblue,10
125,15,110,False,normal,114,skyblue,10
222,15,110,False,normal,115,skyblue,10
52,15,110,False,normal,116,skyblue,10
260,15,110,False,normal,117,skyblue,10
249,15,110,False,normal,118,skyblue,10
83,15,110,False,normal,119,skyblue,10
37,15,110,False,normal,120,skyblue,10
26,15,110,False,normal,121,skyblue,10
264,15,110,False,normal,122,skyblue,10
106,14,124,False,normal,123,skyblue,10
147,14,124,False,normal,124,skyblue,10
341,14,124,False,normal,125,skyblue,10
86,14,124,False,normal,126,skyblue,10
141,14,124,False,normal,127,skyblue,10
93,14,124,False,normal,128,skyblue,10
304,14,124,False,normal,129,skyblue,10
2,14,124,False,normal,130,skyblue,10
73,14,124,False,normal,131,skyblue,10
261,14,124,False,normal,132,skyblue,10
70,14,124,False,normal,133,skyblue,10
110,14,124,False,normal,134,skyblue,10
328,14,124,False,normal,135,skyblue,10
181,14,124,False,normal,136,skyblue,10
258,14,124,False,normal,137,skyblue,10
82,14,124,False,normal,138,skyblue,10
84,14,124,False,normal,139,skyblue,10
159,14,124,False,normal,140,skyblue,10
322,13,142,False,normal,141,skyblue,10
275,13,142,False,normal,142,skyblue,10
174,13,142,False,normal,143,skyblue,10
115,13,142,False,normal,144,skyblue,10
182,13,142,False,normal,145,skyblue,10
4,13,142,False,normal,146,skyblue,10
195,13,142,False,normal,147,skyblue,10
196,13,142,False,normal,148,skyblue,10
215,13,142,False,normal,149,skyblue,10
170,13,142,False,normal,150,skyblue,10
28,13,142,False,normal,151,skyblue,10
205,13,142,False,normal,152,skyblue,10
240,13,142,False,normal,153,skyblue,10
87,13,142,False,normal,154,skyblue,10
5,13,142,False,normal,155,skyblue,10
179,13,142,False,normal,156,skyblue,10
294,13,142,False,normal,157,skyblue,10
81,13,142,False,normal,158,skyblue,10
342,13,142,False,normal,159,skyblue,10
183,13,142,False,normal,160,skyblue,10
291,13,142,False,normal,161,skyblue,10
71,12,163,False,normal,162,skyblue,10
214,12,163,False,normal,163,skyblue,10
156,12,163,False,normal,164,skyblue,10
114,12,163,False,normal,165,skyblue,10
295,12,163,False,normal,166,skyblue,10
137,12,163,False,normal,167,skyblue,10
107,12,163,False,normal,168,skyblue,10
162,12,163,False,normal,169,skyblue,10
204,12,163,False,normal,170,skyblue,10
319,12,163,False,normal,171,skyblue,10
315,12,163,False,normal,172,skyblue,10
95,12,163,False,normal,173,skyblue,10
203,12,163,False,normal,174,skyblue,10
344,12,163,False,normal,175,skyblue,10
246,12,163,False,normal,176,skyblue,10
134,12,163,False,normal,177,skyblue,10
122,12,163,False,normal,178,skyblue,10
36,12,163,False,normal,179,skyblue,10
273,12,163,False,normal,180,skyblue,10
16,12,163,False,normal,181,skyblue,10
169,12,163,False,normal,182,skyblue,10
259,12,163,False,normal,183,skyblue,10
30,12,163,False,normal,184,skyblue,10
10,12,163,False,normal,185,skyblue,10
62,11,187,False,normal,186,skyblue,10
243,11,187,False,normal,187,skyblue,10
209,11,187,False,normal,188,skyblue,10
288,11,187,False,normal,189,skyblue,10
286,11,187,False,normal,190,skyblue,10
193,11,187,False,normal,191,skyblue,10
309,11,187,False,normal,192,skyblue,10
108,11,187,False,normal,193,skyblue,10
176,11,187,False,normal,194,skyblue,10
32,11,187,False,normal,195,skyblue,10
251,11,187,False,normal,196,skyblue,10
200,11,187,False,normal,197,skyblue,10
221,11,187,False,normal,198,skyblue,10
50,11,187,False,normal,199,skyblue,10
271,11,187,False,normal,200,skyblue,10
98,11,187,False,normal,201,skyblue,10
160,11,187,False,normal,202,skyblue,10
168,11,187,False,normal,203,skyblue,10
21,11,187,False,normal,204,skyblue,10
127,10,206,False,normal,205,skyblue,10
301,10,206,False,normal,206,skyblue,10
239,10,206,False,normal,207,skyblue,10
227,10,206,False,normal,208,skyblue,10
226,10,206,False,normal,209,skyblue,10
306,10,206,False,normal,210,skyblue,10
303,10,206,False,normal,211,skyblue,10
266,10,206,False,normal,212,skyblue,10
153,10,206,False,normal,213,skyblue,10
152,10,206,False,normal,214,skyblue,10
49,10,206,False,normal,215,skyblue,10
228,10,206,False,normal,216,skyblue,10
48,10,206,False,normal,217,skyblue,10
60,10,206,False,normal,218,skyblue,10
51,10,206,False,normal,219,skyblue,10
190,10,206,False,normal,220,skyblue,10
308,10,206,False,normal,221,skyblue,10
316,10,206,False,normal,222,skyblue,10
45,10,206,False,normal,223,skyblue,10
217,10,206,False,normal,224,skyblue,10
118,10,206,False,normal,225,skyblue,10
136,10,206,False,normal,226,skyblue,10
18,10,206,False,normal,227,skyblue,10
171,10,206,False,normal,228,skyblue,10
321,10,206,False,normal,229,skyblue,10
163,9,231,False,normal,230,skyblue,10
65,9,231,False,normal,231,skyblue,10
230,9,231,False,normal,232,skyblue,10
132,9,231,False,normal,233,skyblue,10
64,9,231,False,normal,234,skyblue,10
148,9,231,False,normal,235,skyblue,10
3,9,231,False,normal,236,skyblue,10
94,9,231,False,normal,237,skyblue,10
142,9,231,False,normal,238,skyblue,10
283,9,231,False,normal,239,skyblue,10
15,9,231,False,normal,240,skyblue,10
318,9,231,False,normal,241,skyblue,10
161,9,231,False,normal,242,skyblue,10
23,9,231,False,normal,243,skyblue,10
124,9,231,False,normal,244,skyblue,10
234,9,231,False,normal,245,skyblue,10
13,9,231,False,normal,246,skyblue,10
337,9,231,False,normal,247,skyblue,10
207,9,231,False,normal,248,skyblue,10
56,8,250,False,normal,249,skyblue,10
343,8,250,False,normal,250,skyblue,10
329,8,250,False,normal,251,skyblue,10
77,8,250,False,normal,252,skyblue,10
20,8,250,False,normal,253,skyblue,10
257,8,250,False,normal,254,skyblue,10
244,8,250,False,normal,255,skyblue,10
101,8,250,False,normal,256,skyblue,10
311,8,250,False,normal,257,skyblue,10
314,8,250,False,normal,258,skyblue,10
236,8,250,False,normal,259,skyblue,10
213,8,250,False,normal,260,skyblue,10
282,8,250,False,normal,261,skyblue,10
8,8,250,False,normal,262,skyblue,10
336,8,250,False,normal,263,skyblue,10
7,8,250,False,normal,264,skyblue,10
74,8,250,False,normal,265,skyblue,10
327,8,250,False,normal,266,skyblue,10
91,8,250,False,normal,267,skyblue,10
53,7,269,False,normal,268,skyblue,10
80,7,269,False,normal,269,skyblue,10
285,7,269,False,normal,270,skyblue,10
331,7,269,False,normal,271,skyblue,10
164,7,269,False,normal,272,skyblue,10
255,7,269,False,normal,273,skyblue,10
237,7,269,False,normal,274,skyblue,10
292,7,269,False,normal,275,skyblue,10
287,7,269,False,normal,276,skyblue,10
254,7,269,False,normal,277,skyblue,10
335,7,269,False,normal,278,skyblue,10
252,7,269,False,normal,279,skyblue,10
219,6,281,False,normal,280,skyblue,10
310,6,281,False,normal,281,skyblue,10
192,6,281,False,normal,282,skyblue,10
116,6,281,False,normal,283,skyblue,10
175,6,281,False,normal,284,skyblue,10
313,6,281,False,normal,285,skyblue,10
284,6,281,False,normal,286,skyblue,10
92,6,281,False,normal,287,skyblue,10
187,6,281,False,normal,288,skyblue,10
305,6,281,False,normal,289,skyblue,10
231,6,281,False,normal,290,skyblue,10
76,5,292,False,normal,291,skyblue,10
177,5,292,False,normal,292,skyblue,10
256,5,292,False,normal,293,skyblue,10
274,5,292,False,normal,294,skyblue,10
150,5,292,False,normal,295,skyblue,10
139,5,292,False,normal,296,skyblue,10
269,5,292,False,normal,297,skyblue,10
338,5,292,False,normal,298,skyblue,10
59,5,292,False,normal,299,skyblue,10
128,5,292,False,normal,300,skyblue,10
250,4,302,False,normal,301,skyblue,10
211,4,302,False,normal,302,skyblue,10
229,4,302,False,normal,303,skyblue,10
345,4,302,False,normal,304,skyblue,10
78,4,302,False,normal,305,skyblue,10
24,4,302,False,normal,306,skyblue,10
340,4,302,False,normal,307,skyblue,10
265,4,302,False,normal,308,skyblue,10
276,4,302,False,normal,309,skyblue,10
100,3,311,False,normal,310,skyblue,10
111,3,311,False,normal,311,skyblue,10
323,3,311,False,normal,312,skyblue,10
289,2,314,False,normal,313,skyblue,10
117,2,314,False,normal,314,skyblue,10
312,2,314,False,normal,315,skyblue,10
267,1,317,False,normal,316,skyblue,10
61,1,317,False,normal,317,skyblue,10
280,1,317,False,normal,318,skyblue,10
